id,title,description,category,tags
746,Logistics: Pilot Rollout bottleneck #746,Scenario 746 (Logistics). University Labs cite fragmented funding cycles while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,45"
747,Genomics: Discovery bottleneck #747,Scenario 747 (Genomics). City Innovation Offices cite missing interoperability standards while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,46"
748,Cybersecurity: Discovery bottleneck #748,Scenario 748 (Cybersecurity). Ngo Consortia cite unclear procurement rules while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,47"
749,Agriculture: Legacy Migration bottleneck #749,Scenario 749 (Agriculture). Teacher Cooperatives cite missing interoperability standards while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,48"
750,General: Discovery bottleneck #750,Scenario 750 (General). Patient Advocacy Groups cite underfunded change management while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,49"
751,Healthcare: Regulatory Refresh bottleneck #751,Scenario 751 (Healthcare). University Labs cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,50"
752,Education: Pilot Rollout bottleneck #752,Scenario 752 (Education). Patient Advocacy Groups cite unclear procurement rules while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,51"
753,Technology: Regulatory Refresh bottleneck #753,Scenario 753 (Technology). City Innovation Offices cite missing interoperability standards while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,52"
754,Sustainability: Legacy Migration bottleneck #754,Scenario 754 (Sustainability). Patient Advocacy Groups cite fragmented funding cycles while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,53"
755,FinTech: Discovery bottleneck #755,Scenario 755 (FinTech). Ngo Consortia cite weak outcome baselines while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,54"
756,Logistics: Regulatory Refresh bottleneck #756,Scenario 756 (Logistics). Ngo Consortia cite data residency conflicts while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,55"
757,Genomics: Discovery bottleneck #757,Scenario 757 (Genomics). University Labs cite missing interoperability standards while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,56"
758,Cybersecurity: Scale-Up bottleneck #758,Scenario 758 (Cybersecurity). Teacher Cooperatives cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,57"
759,Agriculture: Pilot Rollout bottleneck #759,Scenario 759 (Agriculture). Ngo Consortia cite underfunded change management while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,58"
760,General: Post-Merger Integration bottleneck #760,Scenario 760 (General). University Labs cite talent retention in remote hubs while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,59"
761,Healthcare: Discovery bottleneck #761,Scenario 761 (Healthcare). Teacher Cooperatives cite vendor lock-in risk while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,60"
762,Education: Post-Merger Integration bottleneck #762,Scenario 762 (Education). Ngo Consortia cite underfunded change management while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,61"
763,Technology: Discovery bottleneck #763,Scenario 763 (Technology). City Innovation Offices cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,62"
764,Sustainability: Scale-Up bottleneck #764,Scenario 764 (Sustainability). Ngo Consortia cite data residency conflicts while prioritizing adoption depth. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,63"
765,FinTech: Pilot Rollout bottleneck #765,Scenario 765 (FinTech). Provincial Regulators cite data residency conflicts while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,FinTech,"fintech,policy,innovation,synthetic,64"
766,Logistics: Discovery bottleneck #766,Scenario 766 (Logistics). University Labs cite underfunded change management while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Logistics,"logistics,policy,innovation,synthetic,65"
767,Genomics: Regulatory Refresh bottleneck #767,Scenario 767 (Genomics). Sme Federations cite talent retention in remote hubs while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Genomics,"genomics,policy,innovation,synthetic,66"
768,Cybersecurity: Discovery bottleneck #768,Scenario 768 (Cybersecurity). University Labs cite underfunded change management while prioritizing error rates. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Cybersecurity,"cybersecurity,policy,innovation,synthetic,67"
769,Agriculture: Regulatory Refresh bottleneck #769,Scenario 769 (Agriculture). Teacher Cooperatives cite missing interoperability standards while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Agriculture,"agriculture,policy,innovation,synthetic,68"
770,General: Regulatory Refresh bottleneck #770,Scenario 770 (General). Patient Advocacy Groups cite vendor lock-in risk while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,General,"general,policy,innovation,synthetic,69"
771,Healthcare: Post-Merger Integration bottleneck #771,Scenario 771 (Healthcare). Patient Advocacy Groups cite underfunded change management while prioritizing cost per outcome. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Healthcare,"healthcare,policy,innovation,synthetic,70"
772,Education: Discovery bottleneck #772,Scenario 772 (Education). Provincial Regulators cite missing interoperability standards while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Education,"education,policy,innovation,synthetic,71"
773,Technology: Legacy Migration bottleneck #773,Scenario 773 (Technology). Sme Federations cite talent retention in remote hubs while prioritizing equity of access. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Technology,"technology,policy,innovation,synthetic,72"
774,Sustainability: Regulatory Refresh bottleneck #774,Scenario 774 (Sustainability). Patient Advocacy Groups cite data residency conflicts while prioritizing time-to-deployment. Cross-functional alignment and shared KPIs remain inconsistent. Synthetic educational row for clustering and dashboard demos.,Sustainability,"sustainability,policy,innovation,synthetic,73"
